boundary,decision_time,liquidity_ratio,lower_liquidity,lower_pair,relative_gap,upper_liquidity,upper_pair,year
4_5,2022-02-28T00:00:00+00:00,1.356923971555271,44090851.375161156,AVAX-USDT,0.2630390346381559,59827933.15723686,SHIB-USDT,2022
6_7,2022-02-28T00:00:00+00:00,1.0591976110946992,35901244.79382855,ATOM-USDT,0.055889109335808845,38026512.7209492,SOL-USDT,2022
8_9,2022-02-28T00:00:00+00:00,1.099738924407786,21746335.63837569,MANA-USDT,0.0906932747347247,23915291.764757983,DOT-USDT,2022
10_11,2022-02-28T00:00:00+00:00,1.091803131248436,18693461.799233206,SLP-USDT,0.08408396039628739,20409580.126275837,ADA-USDT,2022
30_31,2022-02-28T00:00:00+00:00,1.0116508348837498,5748681.85529655,VET-USDT,0.011516656223674874,5815658.798391819,FLUX-USDT,2022
4_5,2022-03-07T00:00:00+00:00,1.3445792786934425,44495653.10523972,AVAX-USDT,0.25627293544808893,59827933.15723686,SHIB-USDT,2022
6_7,2022-03-07T00:00:00+00:00,1.199125896379053,28399033.260822106,SOL-USDT,0.16605920777821964,34054016.21518185,ATOM-USDT,2022
8_9,2022-03-07T00:00:00+00:00,1.2121799940690754,19729158.938251857,MANA-USDT,0.1750400065231439,23915291.764757983,DOT-USDT,2022
10_11,2022-03-07T00:00:00+00:00,1.006262607315374,18693461.799233206,SLP-USDT,0.006223631157359756,18810531.60984675,ADA-USDT,2022
30_31,2022-03-07T00:00:00+00:00,1.0314708836633428,5423280.448315554,VR-USDT,0.030510685431634998,5593955.876378175,THETA-USDT,2022
4_5,2022-03-14T00:00:00+00:00,1.1044476036776087,37105477.31197102,SHIB-USDT,0.09456999438435762,40981055.500520274,AVAX-USDT,2022
6_7,2022-03-14T00:00:00+00:00,1.2323748149708682,26473454.730944186,SOL-USDT,0.18855855552059567,32625218.875687,ATOM-USDT,2022
8_9,2022-03-14T00:00:00+00:00,1.0682826477312983,17522618.79900966,ADA-USDT,0.06391814738946625,18719109.60579226,DOT-USDT,2022
10_11,2022-03-14T00:00:00+00:00,1.0341872832240213,14299979.632937964,SLP-USDT,0.033057149104990254,14788857.08674695,MANA-USDT,2022
30_31,2022-03-14T00:00:00+00:00,1.066011909701403,4772488.167294303,VET-USDT,0.061924176550610305,5087529.225244748,XLM-USDT,2022
4_5,2022-03-21T00:00:00+00:00,1.3434461465476724,29557660.36214342,ATOM-USDT,0.25564563747511937,39709124.91448645,AVAX-USDT,2022
6_7,2022-03-21T00:00:00+00:00,1.3280844746846823,19933562.38670706,SHIB-USDT,0.24703584819977437,26473454.730944186,SOL-USDT,2022
8_9,2022-03-21T00:00:00+00:00,1.0695289681541016,16520059.529475667,ADA-USDT,0.06500896209861574,17668682.222404443,DOT-USDT,2022
10_11,2022-03-21T00:00:00+00:00,1.1245581306615313,11875729.821925867,NEAR-USDT,0.11076184259879825,13354948.528786354,BNB-USDT,2022
30_31,2022-03-21T00:00:00+00:00,1.0004148034210836,4505195.204497589,XLM-USDT,0.0004146314305477909,4507063.974881064,ALGO-USDT,2022
4_5,2022-03-28T00:00:00+00:00,1.4620902113512602,25347830.227400035,SOL-USDT,0.31604767459881805,37060814.45447518,AVAX-USDT,2022
6_7,2022-03-28T00:00:00+00:00,1.0259126413680923,20986481.872201845,ATOM-USDT,0.025258136339500425,21530297.05053418,JASMY-USDT,2022
8_9,2022-03-28T00:00:00+00:00,1.0441567056049659,16550109.713899134,SHIB-USDT,0.04228934734406773,17280908.036265664,RUNE-USDT,2022
10_11,2022-03-28T00:00:00+00:00,1.0247622583374396,15909939.572620932,DOT-USDT,0.024163905467804336,16303905.606451225,ADA-USDT,2022
30_31,2022-03-28T00:00:00+00:00,1.0203889266149178,4565615.437444251,WAX-USDT,0.019981524772673464,4658703.435550237,ROSE-USDT,2022
4_5,2022-04-04T00:00:00+00:00,1.1937072132692814,32278505.9669814,JASMY-USDT,0.162273638892374,38531085.40634124,AVAX-USDT,2022
6_7,2022-04-04T00:00:00+00:00,1.0109566355681787,26084732.686584868,RUNE-USDT,0.010837888770591003,26370533.59652514,SOL-USDT,2022
8_9,2022-04-04T00:00:00+00:00,1.159620557573653,16633174.502167407,ADA-USDT,0.1376489546784484,19288171.090423234,ATOM-USDT,2022
10_11,2022-04-04T00:00:00+00:00,1.0040839521267486,16375613.502612825,SHIB-USDT,0.004067341299597942,16442490.724203635,NEAR-USDT,2022
30_31,2022-04-04T00:00:00+00:00,1.003709206455003,4833284.732043011,LTC-USDT,0.0036954990859390147,4851212.382969973,WAX-USDT,2022
4_5,2022-04-11T00:00:00+00:00,1.1618277928499297,38239520.98438108,SOL-USDT,0.13928724536101067,44427738.26492204,AVAX-USDT,2022
6_7,2022-04-11T00:00:00+00:00,1.2391129358094393,27951315.303736083,RUNE-USDT,0.19297105929512465,34634836.36574773,JASMY-USDT,2022
8_9,2022-04-11T00:00:00+00:00,1.1202840478073302,22007376.386808723,NEAR-USDT,0.10736924090167624,24654512.700233534,ADA-USDT,2022
10_11,2022-04-11T00:00:00+00:00,1.072484450007168,18838351.178766772,SHIB-USDT,0.06758554868248536,20203838.703001566,DOT-USDT,2022
30_31,2022-04-11T00:00:00+00:00,1.001735731987547,5522630.489172699,WAX-USDT,0.0017327244423069792,5532216.295568159,LINK-USDT,2022
4_5,2022-04-18T00:00:00+00:00,1.110008496107357,39503812.5738049,AVAX-USDT,0.09910599467764561,43849567.58555608,XRP-USDT,2022
6_7,2022-04-18T00:00:00+00:00,1.0771329230698858,32066592.50685692,JASMY-USDT,0.07160947494767214,34539982.51980169,NEAR-USDT,2022
8_9,2022-04-18T00:00:00+00:00,1.2250422271123997,21720150.327479802,SHIB-USDT,0.1837016081011807,26608101.330391973,ADA-USDT,2022
10_11,2022-04-18T00:00:00+00:00,1.0406236888838478,19687056.447041158,PYR-USDT,0.039037828292588686,20486817.30318451,DOT-USDT,2022
30_31,2022-04-18T00:00:00+00:00,1.0028882314291707,5566837.695913464,KCS-USDT,0.002879913572278061,5582916.011507894,ALGO-USDT,2022
4_5,2022-04-25T00:00:00+00:00,1.0994292267096002,43961796.30816571,XRP-USDT,0.09043713255392931,48332883.719851576,NEAR-USDT,2022
6_7,2022-04-25T00:00:00+00:00,1.0046559923233784,29725562.29766635,JASMY-USDT,0.004634414524926978,29863964.28753239,AVAX-USDT,2022
8_9,2022-04-25T00:00:00+00:00,1.042824514948095,22122215.159503892,ZIL-USDT,0.04106588820481136,23069588.293287043,ADA-USDT,2022
10_11,2022-04-25T00:00:00+00:00,1.023827895563517,19888882.62944267,SHIB-USDT,0.02327334082883336,20362792.847612076,PYR-USDT,2022
30_31,2022-04-25T00:00:00+00:00,1.0187450826253093,5845247.075254085,LTC-USDT,0.018400169919842,5954816.714645069,KCS-USDT,2022
4_5,2022-05-02T00:00:00+00:00,1.0083009324027772,43559982.33459598,SOL-USDT,0.00823259419486602,43921570.803421624,XRP-USDT,2022
6_7,2022-05-02T00:00:00+00:00,1.1869579455210022,25835980.160747513,DOGE-USDT,0.15751016809524704,30666221.932122238,JASMY-USDT,2022
8_9,2022-05-02T00:00:00+00:00,1.3794577334261124,17723631.055062436,BNB-USDT,0.2750774628546727,24448999.923297085,AVAX-USDT,2022
10_11,2022-05-02T00:00:00+00:00,1.0268648644089418,17081480.63306601,PYR-USDT,0.026162025150607428,17540372.294177294,SHIB-USDT,2022
30_31,2022-05-02T00:00:00+00:00,1.0408145588219146,4638618.853370421,XLM-USDT,0.03921405448835406,4827942.03541375,KCS-USDT,2022
4_5,2022-05-09T00:00:00+00:00,1.3045121203168601,36588794.23849312,SOL-USDT,0.2334298896685571,47730525.55189398,XRP-USDT,2022
6_7,2022-05-09T00:00:00+00:00,1.0110728613092734,26165250.392709784,DOGE-USDT,0.010951595807778743,26454974.581430674,JASMY-USDT,2022
8_9,2022-05-09T00:00:00+00:00,1.3682160194383781,17540372.294177294,SHIB-USDT,0.2691212602447986,23999018.35980647,AVAX-USDT,2022
10_11,2022-05-09T00:00:00+00:00,1.158731414452942,14830466.052870061,PYR-USDT,0.1369872366219414,17184526.906438466,BNB-USDT,2022
30_31,2022-05-09T00:00:00+00:00,1.0370915476475553,4351704.29164025,XLM-USDT,0.03576496957447037,4513115.738721695,SAND-USDT,2022
4_5,2022-05-16T00:00:00+00:00,1.2260553381799304,38360004.73054117,SOL-USDT,0.18437612980463655,47031488.572487384,NEAR-USDT,2022
6_7,2022-05-16T00:00:00+00:00,1.0804129527154829,24978621.819798075,JASMY-USDT,0.0744279791475796,26987226.555091426,DOGE-USDT,2022
8_9,2022-05-16T00:00:00+00:00,1.2209979260463963,20362706.58373385,TRX-USDT,0.18099778986684265,24862822.50743033,AVAX-USDT,2022
10_11,2022-05-16T00:00:00+00:00,1.0460567188563208,18377436.59237761,BNB-USDT,0.0440288925314449,19223841.02281261,SHIB-USDT,2022
30_31,2022-05-16T00:00:00+00:00,1.037842993974625,4351704.29164025,XLM-USDT,0.036463120331619484,4516385.810928142,MANA-USDT,2022
4_5,2022-05-23T00:00:00+00:00,1.1065695371689446,35090874.35962957,NEAR-USDT,0.09630622711844458,38830492.598988876,SOL-USDT,2022
6_7,2022-05-23T00:00:00+00:00,1.0099181685737304,26017676.45817452,AVAX-USDT,0.009820764575151183,26275724.159183472,DOGE-USDT,2022
8_9,2022-05-23T00:00:00+00:00,1.000552021821825,18879526.75280214,BNB-USDT,0.0005517172618568086,18889948.663555413,SHIB-USDT,2022
10_11,2022-05-23T00:00:00+00:00,1.0288041366007563,16847287.539963506,TRX-USDT,0.027997687388706744,17332559.111616835,JASMY-USDT,2022
30_31,2022-05-23T00:00:00+00:00,1.004745658757396,4086598.5638609384,KLV-USDT,0.004723243853837619,4105992.1661234866,ROSE-USDT,2022
4_5,2022-05-30T00:00:00+00:00,1.41445884127454,28000454.78665124,AVAX-USDT,0.2930158369974764,39605490.83268686,SOL-USDT,2022
6_7,2022-05-30T00:00:00+00:00,1.0622137318410616,25182148.651729994,NEAR-USDT,0.0585698809722887,26748824.095130473,TRX-USDT,2022
8_9,2022-05-30T00:00:00+00:00,1.0466311790552278,18038376.011160202,SHIB-USDT,0.044553592505548016,18879526.75280214,BNB-USDT,2022
10_11,2022-05-30T00:00:00+00:00,1.1373302132764052,14795613.990214286,DOGE-USDT,0.12074788102286155,16827498.815045778,DOT-USDT,2022
30_31,2022-05-30T00:00:00+00:00,1.062215859359917,3628624.395381972,CRV-USDT,0.0585717665686217,3854382.3804350207,FLUX-USDT,2022
4_5,2022-06-06T00:00:00+00:00,1.2714548204990133,28949412.199097753,AVAX-USDT,0.2134993836371427,36807869.69115578,XRP-USDT,2022
6_7,2022-06-06T00:00:00+00:00,1.0413250486730907,18675697.690197166,BNB-USDT,0.03968506157203198,19447471.806248493,NEAR-USDT,2022
8_9,2022-06-06T00:00:00+00:00,1.0758170488358987,15908250.192849495,ADA-USDT,0.0704739239054982,17114366.77461446,DOT-USDT,2022
10_11,2022-06-06T00:00:00+00:00,1.1900935221948792,13261915.476157878,SHIB-USDT,0.15972990244018084,15782919.700071508,TRX-USDT,2022
30_31,2022-06-06T00:00:00+00:00,1.0056518035723316,3234425.2638791353,VR-USDT,0.005620040209001648,3252705.6001399667,FLUX-USDT,2022
4_5,2022-06-13T00:00:00+00:00,1.0971747748150467,28237327.20172617,AVAX-USDT,0.08856818170234326,30981283.1139327,XRP-USDT,2022
6_7,2022-06-13T00:00:00+00:00,1.0318657540843068,16158308.688237643,BNB-USDT,0.03088168587645882,16673205.379315343,ADA-USDT,2022
8_9,2022-06-13T00:00:00+00:00,1.0316992361869681,14195020.552743621,TRX-USDT,0.03072526863945783,14644991.861923907,DOT-USDT,2022
10_11,2022-06-13T00:00:00+00:00,1.314619910586637,10533796.22771772,SHIB-USDT,0.23932385935508976,13847938.255020123,NEAR-USDT,2022
30_31,2022-06-13T00:00:00+00:00,1.0044554866575088,2895293.9641534197,THETA-USDT,0.004435723351300675,2908193.907780271,XLM-USDT,2022
4_5,2022-06-20T00:00:00+00:00,1.0032725098698143,31584172.46030906,XRP-USDT,0.003261835481008966,31687531.976415336,ADA-USDT,2022
6_7,2022-06-20T00:00:00+00:00,1.7649007312919327,16646810.54156883,APE-USDT,0.43339589458496874,29379968.098493084,AVAX-USDT,2022
8_9,2022-06-20T00:00:00+00:00,1.0126145170451224,15665337.760911513,TRX-USDT,0.012457373297325753,15862948.43111413,BNB-USDT,2022
10_11,2022-06-20T00:00:00+00:00,1.1625830136015454,11353956.791695414,NEAR-USDT,0.13984636942000578,13199917.303190988,DOT-USDT,2022
30_31,2022-06-20T00:00:00+00:00,1.0319855179315343,3440508.587435384,ROSE-USDT,0.030994153867240835,3550555.0365523957,XLM-USDT,2022
4_5,2022-06-27T00:00:00+00:00,1.1537767855374421,27464178.837377917,XRP-USDT,0.1332812268933034,31687531.976415336,ADA-USDT,2022
6_7,2022-06-27T00:00:00+00:00,1.74166105270453,14606405.989686418,APE-USDT,0.4258354698538187,25439408.432227,AVAX-USDT,2022
8_9,2022-06-27T00:00:00+00:00,1.0278058948245672,13400111.19901096,LINK-USDT,0.027053644043667696,13772713.281648165,BNB-USDT,2022
10_11,2022-06-27T00:00:00+00:00,1.1030372862998095,10616992.774296768,DOT-USDT,0.09341233300050344,11710938.898424992,TRX-USDT,2022
30_31,2022-06-27T00:00:00+00:00,1.0098051567719843,3123986.837122231,VET-USDT,0.009709949197851382,3154618.0178138297,RSR-USDT,2022
4_5,2022-07-04T00:00:00+00:00,1.059481709276319,27416020.6015621,XRP-USDT,0.056142271032642965,29046772.36849779,ADA-USDT,2022
6_7,2022-07-04T00:00:00+00:00,1.3198189386944033,16424375.039733235,APE-USDT,0.24232031327780149,21677201.233659565,AVAX-USDT,2022
8_9,2022-07-04T00:00:00+00:00,1.145710738771318,11802474.258268252,BNB-USDT,0.12717934277859783,13522221.501769982,LINK-USDT,2022
10_11,2022-07-04T00:00:00+00:00,1.0533344586678899,11019407.243078325,SHIB-USDT,0.05063392565295911,11607121.363228932,TRX-USDT,2022
30_31,2022-07-04T00:00:00+00:00,1.0208221298273699,2927101.3748901533,ZIL-USDT,0.020397412261126343,2988049.859735989,VET-USDT,2022
4_5,2022-07-11T00:00:00+00:00,1.1359478702007983,18665598.286286343,AVAX-USDT,0.11967791284010885,21203146.619330645,XRP-USDT,2022
6_7,2022-07-11T00:00:00+00:00,1.02123355230313,16350416.074932575,ADA-USDT,0.020792062947053696,16697593.489837592,APE-USDT,2022
8_9,2022-07-11T00:00:00+00:00,1.0787348384582511,11235013.03310161,BNB-USDT,0.07298812984549614,12119599.969339212,LINK-USDT,2022
10_11,2022-07-11T00:00:00+00:00,1.0568041492369575,10493094.153060593,TRX-USDT,0.05375087643057774,11089145.439288493,SHIB-USDT,2022
30_31,2022-07-11T00:00:00+00:00,1.0088708423348454,2813251.867815789,VET-USDT,0.008792842416097072,2838207.781583392,RSR-USDT,2022
4_5,2022-07-18T00:00:00+00:00,1.166835687610951,16641499.621007945,AVAX-USDT,0.14298130352229815,19417895.653156184,XRP-USDT,2022
6_7,2022-07-18T00:00:00+00:00,1.0211842792313548,13011558.36249853,APE-USDT,0.020744815272029163,13287198.848084766,ADA-USDT,2022
8_9,2022-07-18T00:00:00+00:00,1.0669023487611906,9075524.84393442,SHIB-USDT,0.06270709670746606,9682698.772234172,LINK-USDT,2022
10_11,2022-07-18T00:00:00+00:00,1.0015092633882035,8999975.36491931,BNB-USDT,0.0015069889449623184,9013558.698232315,GMT-USDT,2022
30_31,2022-07-18T00:00:00+00:00,1.0358819651447189,2520477.473975621,JASMY-USDT,0.034639048030637325,2610917.1588448635,XCN-USDT,2022
4_5,2022-07-25T00:00:00+00:00,1.1656964593562869,16189389.344402399,AVAX-USDT,0.14214374421947437,18871913.837910276,XRP-USDT,2022
6_7,2022-07-25T00:00:00+00:00,1.2568942944317918,12049974.93071822,ADA-USDT,0.20438814590046872,15145544.738465857,APE-USDT,2022
8_9,2022-07-25T00:00:00+00:00,1.049221269435998,8821367.466566458,SHIB-USDT,0.046912191803409144,9255566.371432273,GMT-USDT,2022
10_11,2022-07-25T00:00:00+00:00,1.1540067501498468,7327610.509203891,LINK-USDT,0.13345394221467874,8456111.990090247,BNB-USDT,2022
30_31,2022-07-25T00:00:00+00:00,1.0118697129143936,2453875.4983323812,XLM-USDT,0.011730475537415122,2483002.296025251,WAVES-USDT,2022
4_5,2022-08-01T00:00:00+00:00,1.1374711620940752,15853128.76583961,AVAX-USDT,0.12085683283696778,18032476.800106592,XRP-USDT,2022
6_7,2022-08-01T00:00:00+00:00,1.1313450653282595,12261503.146699147,ADA-USDT,0.11609637886222608,13871991.078525007,APE-USDT,2022
8_9,2022-08-01T00:00:00+00:00,1.0684232168221883,7794190.3182338625,SHIB-USDT,0.06404130474223467,8327493.89233178,BNB-USDT,2022
10_11,2022-08-01T00:00:00+00:00,1.0791500134626302,7085521.023648282,LINK-USDT,0.07334477364149244,7646340.108059792,GMT-USDT,2022
30_31,2022-08-01T00:00:00+00:00,1.0115230335319807,2643392.533207534,WIN-USDT,0.011391765832306455,2673852.4340058714,XMR-USDT,2022
4_5,2022-08-08T00:00:00+00:00,1.1069497479607286,16290239.763211302,APE-USDT,0.09661662433887015,18032476.800106592,XRP-USDT,2022
6_7,2022-08-08T00:00:00+00:00,1.1701474227777557,12446922.736861857,ADA-USDT,0.14540682606799338,14564734.562052753,AVAX-USDT,2022
8_9,2022-08-08T00:00:00+00:00,1.1422893412017854,8434471.177487351,ETC-USDT,0.12456506076830309,9634606.524717472,BNB-USDT,2022
10_11,2022-08-08T00:00:00+00:00,1.023311990225902,7158626.368061345,DOT-USDT,0.02278092160412947,7325508.195984475,SHIB-USDT,2022
30_31,2022-08-08T00:00:00+00:00,1.009934570034558,2617389.890037215,XMR-USDT,0.009836845206930738,2643392.533207534,WIN-USDT,2022
4_5,2022-08-15T00:00:00+00:00,1.0269306486501073,16964392.07869342,XRP-USDT,0.026224408323490506,17421254.161327377,AVAX-USDT,2022
6_7,2022-08-15T00:00:00+00:00,1.2168237633074037,13543453.722742178,ADA-USDT,0.17818830453973314,16479996.327086804,APE-USDT,2022
8_9,2022-08-15T00:00:00+00:00,1.0387947337336687,9899605.92258542,ETC-USDT,0.037345909132819134,10283658.49842037,BNB-USDT,2022
10_11,2022-08-15T00:00:00+00:00,1.0309679631857174,8378892.791312948,DOT-USDT,0.03003775509185132,8638370.0348114,SHIB-USDT,2022
30_31,2022-08-15T00:00:00+00:00,1.0859956011091885,2936997.0575923426,LTC-USDT,0.07918595712667381,3189565.885015914,GALAX-USDT,2022
4_5,2022-08-22T00:00:00+00:00,1.375559312878474,13914104.973545928,ADA-USDT,0.2730229873494764,19139676.676729795,XRP-USDT,2022
6_7,2022-08-22T00:00:00+00:00,1.1594865161401022,11897602.724669054,APE-USDT,0.13754926333341788,13795109.93364551,AVAX-USDT,2022
8_9,2022-08-22T00:00:00+00:00,1.092590832844235,9211770.031227153,SHIB-USDT,0.08474428858532734,10064695.49038804,BNB-USDT,2022
10_11,2022-08-22T00:00:00+00:00,1.049674171692434,8709242.11264392,DOGE-USDT,0.0473234200021729,9141866.50065837,ETC-USDT,2022
30_31,2022-08-22T00:00:00+00:00,1.0033673925958886,2885722.725862209,MANA-USDT,0.0033560913188303903,2895440.087203065,LTC-USDT,2022
4_5,2022-08-29T00:00:00+00:00,1.4038804800266236,13219463.155653387,AVAX-USDT,0.287688649976075,18558546.28065294,XRP-USDT,2022
6_7,2022-08-29T00:00:00+00:00,1.1845915304044863,9995339.938174479,SHIB-USDT,0.15582715701289568,11840395.034275189,ADA-USDT,2022
8_9,2022-08-29T00:00:00+00:00,1.0176359868980858,9732890.933111392,XCN-USDT,0.017330349088619523,9904540.070088241,BNB-USDT,2022
10_11,2022-08-29T00:00:00+00:00,1.0283213334038463,8227470.133423695,DOGE-USDT,0.02754132631878787,8460483.058142576,ETC-USDT,2022
30_31,2022-08-29T00:00:00+00:00,1.0152953081442575,2609608.370324483,LUNA-USDT,0.015064886069663894,2649523.13448443,LTC-USDT,2022
4_5,2022-09-05T00:00:00+00:00,1.4133802546896679,12668821.462931752,AVAX-USDT,0.2924763193189172,17905862.10589641,XRP-USDT,2022
6_7,2022-09-05T00:00:00+00:00,1.3382742858609566,9337341.24536336,SHIB-USDT,0.2527690245825306,12495923.686978707,ADA-USDT,2022
8_9,2022-09-05T00:00:00+00:00,1.042900812923195,7538757.564104326,DOGE-USDT,0.041136043228258985,7862176.392035287,BNB-USDT,2022
10_11,2022-09-05T00:00:00+00:00,1.0343628259467572,7125742.536926204,APE-USDT,0.033221249918088315,7370603.187464004,XCN-USDT,2022
30_31,2022-09-05T00:00:00+00:00,1.0516879492058926,2282532.772932104,RUNE-USDT,0.049147610034821786,2400512.210960204,GALAX-USDT,2022
4_5,2022-09-12T00:00:00+00:00,1.0880883185349595,18261659.82498139,SOL-USDT,0.0809569563742442,19870298.732621424,LUNC-USDT,2022
6_7,2022-09-12T00:00:00+00:00,1.1805086832207685,11026905.993806617,SHIB-USDT,0.15290754382957067,13017358.274747849,ADA-USDT,2022
8_9,2022-09-12T00:00:00+00:00,1.4171610711306664,7771789.604987499,ATOM-USDT,0.29436390797683926,11013877.681206264,AVAX-USDT,2022
10_11,2022-09-12T00:00:00+00:00,1.108924554807531,6616227.770703493,ETC-USDT,0.09822539715196085,7336897.435132595,BNB-USDT,2022
30_31,2022-09-12T00:00:00+00:00,1.0346113128968286,1843747.1490506423,BRISE-USDT,0.03345344523627884,1907561.6585290697,THETA-USDT,2022
4_5,2022-09-19T00:00:00+00:00,1.2845703790851717,15824314.164718736,SOL-USDT,0.22152961310522604,20327445.245335598,XRP-USDT,2022
6_7,2022-09-19T00:00:00+00:00,1.1999818474518376,9973569.781106453,ATOM-USDT,0.16665406053974827,11968102.69162194,ADA-USDT,2022
8_9,2022-09-19T00:00:00+00:00,1.1145368371719568,8433211.607330633,SHIB-USDT,0.10276630915366106,9399124.99203612,AVAX-USDT,2022
10_11,2022-09-19T00:00:00+00:00,1.0223518265714957,6280806.286183103,BNB-USDT,0.021863145338580317,6421193.7790210275,ETC-USDT,2022
30_31,2022-09-19T00:00:00+00:00,1.0121491982578876,1746505.434380219,KAVA-USDT,0.012003366972773245,1767724.0751609826,SFUND-USDT,2022
4_5,2022-09-26T00:00:00+00:00,1.567783356183273,15021086.539650373,SOL-USDT,0.36215676990316226,23549809.46865245,XRP-USDT,2022
6_7,2022-09-26T00:00:00+00:00,1.0941706403301497,11168938.977464609,ATOM-USDT,0.08606577151598126,12220725.112780817,ADA-USDT,2022
8_9,2022-09-26T00:00:00+00:00,1.1106798723650708,8707975.571990699,AVAX-USDT,0.09965056099323218,9671773.196856784,LUNA-USDT,2022
10_11,2022-09-26T00:00:00+00:00,1.1936879228912842,6619736.995570859,APE-USDT,0.16226010096687934,7901900.104329569,SHIB-USDT,2022
30_31,2022-09-26T00:00:00+00:00,1.0887309379512762,1768202.122081545,SFUND-USDT,0.08149941813745643,1925096.3548612774,XMR-USDT,2022
4_5,2022-10-03T00:00:00+00:00,2.148905726901936,15320077.668746267,SOL-USDT,0.5346468728334147,32921402.638951316,XRP-USDT,2022
6_7,2022-10-03T00:00:00+00:00,1.0157599396236958,11702396.96368634,ADA-USDT,0.015515417579407843,11886826.033286557,ATOM-USDT,2022
8_9,2022-10-03T00:00:00+00:00,1.2954421611268694,7609324.762422681,SHIB-USDT,0.228062795848695,9857440.11494904,LUNA-USDT,2022
10_11,2022-10-03T00:00:00+00:00,1.0159894544319095,6213280.565133614,APE-USDT,0.015737815350504746,6312627.531602487,ETC-USDT,2022
30_31,2022-10-03T00:00:00+00:00,1.0174096023814534,1771838.6128600996,KAVA-USDT,0.01711169458269571,1802685.6185940998,JASMY-USDT,2022
4_5,2022-10-10T00:00:00+00:00,4.470585638674916,12790993.835220095,SOL-USDT,0.7763156595527381,57183233.34411434,LUNC-USDT,2022
6_7,2022-10-10T00:00:00+00:00,1.1122399723482368,8555632.43806418,ADA-USDT,0.10091344956005135,9515916.38633418,ATOM-USDT,2022
8_9,2022-10-10T00:00:00+00:00,1.4594390647911297,5667846.434550421,SHIB-USDT,0.3148052398178633,8271876.499820006,LUNA-USDT,2022
10_11,2022-10-10T00:00:00+00:00,1.0836131304284764,4832825.574433712,BNB-USDT,0.07716142235690192,5236913.249526914,LINK-USDT,2022
30_31,2022-10-10T00:00:00+00:00,1.0563118896139914,1663695.4805389158,THETA-USDT,0.05330990796152962,1757381.3167903195,KAVA-USDT,2022
4_5,2022-10-17T00:00:00+00:00,3.381644692369099,12540671.42679783,SOL-USDT,0.7042859049454353,42408094.9691757,LUNC-USDT,2022
6_7,2022-10-17T00:00:00+00:00,1.088379551271557,7017221.928617027,LUNA-USDT,0.08120287740458094,7637400.85384113,ADA-USDT,2022
8_9,2022-10-17T00:00:00+00:00,1.107187723521599,5995371.139054578,QNT-USDT,0.0968107948132501,6638001.323116934,ATOM-USDT,2022
10_11,2022-10-17T00:00:00+00:00,1.0241606151631706,5002662.759415446,SHIB-USDT,0.023590650534165734,5123530.169136807,RSR-USDT,2022
30_31,2022-10-17T00:00:00+00:00,1.035602215645782,1416748.156907693,OP-USDT,0.03437827295838799,1467187.530305685,TLOS-USDT,2022
4_5,2022-10-24T00:00:00+00:00,2.523067884342984,12159523.709219286,SOL-USDT,0.6036571167166976,30679303.759638257,LUNC-USDT,2022
6_7,2022-10-24T00:00:00+00:00,1.3705872468013054,6678992.894067345,ADA-USDT,0.2703857398835329,9154142.482085245,QNT-USDT,2022
8_9,2022-10-24T00:00:00+00:00,1.0259352159794883,5757034.340402207,ATOM-USDT,0.025279584495720132,5906344.26942187,LUNA-USDT,2022
10_11,2022-10-24T00:00:00+00:00,1.2900960114949669,4355901.658308201,BNB-USDT,0.22486389300498874,5619531.355847722,RSR-USDT,2022
30_31,2022-10-24T00:00:00+00:00,1.0508829646361697,1293393.2324528932,OP-USDT,0.04841924966762218,1359204.914560455,UNI-USDT,2022
4_5,2022-10-31T00:00:00+00:00,1.2451801460666123,12888869.305964462,SOL-USDT,0.19690335317432545,16048964.165034305,LUNC-USDT,2022
6_7,2022-10-31T00:00:00+00:00,1.1410225872540927,7622323.571014959,ADA-USDT,0.12359316005607565,8697243.361887343,QNT-USDT,2022
8_9,2022-10-31T00:00:00+00:00,1.0209684169094535,5432371.206083894,ATOM-USDT,0.020537772336706,5546279.430339972,RSR-USDT,2022
10_11,2022-10-31T00:00:00+00:00,1.07268136082151,4562934.780382888,LUNA-USDT,0.06775671087064217,4894575.089560915,BNB-USDT,2022
30_31,2022-10-31T00:00:00+00:00,1.0032673334084716,1511233.8708804483,ETC-USDT,0.0032566927075870647,1516171.57579479,UNI-USDT,2022
4_5,2022-11-07T00:00:00+00:00,1.1356822138487694,13508470.292723252,LUNC-USDT,0.11947198978220258,15341329.447750276,SOL-USDT,2022
6_7,2022-11-07T00:00:00+00:00,1.0464970764632648,8697243.361887343,QNT-USDT,0.04443115753405257,9101639.751504641,ADA-USDT,2022
8_9,2022-11-07T00:00:00+00:00,1.046409149854987,5928516.100773882,ATOM-USDT,0.04435086396312424,6203653.4929124005,AVAX-USDT,2022
10_11,2022-11-07T00:00:00+00:00,1.0091489684152861,5753241.114946628,SHIB-USDT,0.009066023651248532,5805877.3361928,BNB-USDT,2022
30_31,2022-11-07T00:00:00+00:00,1.0332444488507428,1811335.0352863397,XLM-USDT,0.03217481486372365,1871551.870218475,UNI-USDT,2022
4_5,2022-11-14T00:00:00+00:00,1.385244532142027,22105003.387945287,SOL-USDT,0.27810579518860606,30620835.07613219,XRP-USDT,2022
6_7,2022-11-14T00:00:00+00:00,1.3613246626244146,9489391.247110788,ADA-USDT,0.26542137415467,12918142.337984167,LUNC-USDT,2022
