first_decision,final_decision,duration_weeks,left_only,right_only,resolved_within_one_week,resolved_within_four_weeks,persistent_4_weeks,persistent_8_weeks,persistent_13_weeks,persistent_26_weeks,metric,period,hysteresis_absorbed
2024-07-01T00:00:00+00:00,2024-07-01T00:00:00+00:00,1,GRAM-USDT;PEPE-USDT,SHIB-USDT;WIF-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-07-08T00:00:00+00:00,2024-07-08T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,JASMY-USDT;SHIB-USDT;WIF-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-07-15T00:00:00+00:00,2024-07-22T00:00:00+00:00,2,GRAM-USDT;KAS-USDT;PEPE-USDT,DOGE-USDT;JASMY-USDT;SHIB-USDT,False,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-07-29T00:00:00+00:00,2024-07-29T00:00:00+00:00,1,KAS-USDT;PEPE-USDT,DOGE-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-08-05T00:00:00+00:00,2024-08-05T00:00:00+00:00,1,KAS-USDT;PEPE-USDT,INJ-USDT;NEAR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-08-12T00:00:00+00:00,2024-08-12T00:00:00+00:00,1,KAS-USDT;PEPE-USDT,JASMY-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-08-19T00:00:00+00:00,2024-08-19T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,JASMY-USDT;NEAR-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-08-26T00:00:00+00:00,2024-08-26T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,NEAR-USDT;ONDO-USDT;SHIB-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-09-02T00:00:00+00:00,2024-09-02T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,DOGE-USDT;NEAR-USDT;ONDO-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-09-09T00:00:00+00:00,2024-09-09T00:00:00+00:00,1,GRAM-USDT;PEPE-USDT,NEAR-USDT;TRX-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-09-16T00:00:00+00:00,2024-09-16T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,DOGE-USDT;NEAR-USDT;TRX-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-09-23T00:00:00+00:00,2024-09-23T00:00:00+00:00,1,GRAM-USDT;KAS-USDT;PEPE-USDT,AAVE-USDT;NEAR-USDT;SHIB-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-09-30T00:00:00+00:00,2024-09-30T00:00:00+00:00,1,GRAM-USDT;PEPE-USDT;SUI-USDT,AAVE-USDT;DOGE-USDT;NEAR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-10-07T00:00:00+00:00,2024-10-07T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,DOGE-USDT;NEAR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-10-14T00:00:00+00:00,2024-10-14T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,NEAR-USDT;WIF-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-10-21T00:00:00+00:00,2024-10-21T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,DOGE-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-10-28T00:00:00+00:00,2024-10-28T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,FET-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-11-04T00:00:00+00:00,2024-11-18T00:00:00+00:00,3,PEPE-USDT;SUI-USDT,FET-USDT;WIF-USDT,False,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-11-25T00:00:00+00:00,2024-11-25T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,TAO-USDT;WIF-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-12-02T00:00:00+00:00,2024-12-02T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,FET-USDT;TAO-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-12-09T00:00:00+00:00,2024-12-09T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,FET-USDT;WIF-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-12-16T00:00:00+00:00,2024-12-16T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,FET-USDT;XMR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-12-23T00:00:00+00:00,2024-12-23T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,FET-USDT;HBAR-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2024-12-30T00:00:00+00:00,2024-12-30T00:00:00+00:00,1,PEPE-USDT;SUI-USDT,ADA-USDT;LINK-USDT,True,True,False,False,False,False,TOP_10,POST_WARMUP,False
2019-01-07T00:00:00+00:00,2019-01-07T00:00:00+00:00,1,VET-USDT,,True,True,False,False,False,False,TOP_30,FULL,False
2019-01-14T00:00:00+00:00,2019-01-14T00:00:00+00:00,1,NEO-USDT;VET-USDT,,True,True,False,False,False,False,TOP_30,FULL,False
2019-03-18T00:00:00+00:00,2019-05-27T00:00:00+00:00,11,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,,False,False,True,True,False,False,TOP_30,FULL,False
2019-06-03T00:00:00+00:00,2019-06-03T00:00:00+00:00,1,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,True,True,False,False,False,False,TOP_30,FULL,False
2019-06-10T00:00:00+00:00,2019-07-08T00:00:00+00:00,5,AVA-USDT;BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,False,False,True,False,False,False,TOP_30,FULL,False
2019-07-15T00:00:00+00:00,2019-08-26T00:00:00+00:00,7,AVA-USDT;BCHSV-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,False,False,True,False,False,False,TOP_30,FULL,False
2019-09-02T00:00:00+00:00,2019-09-02T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,True,True,False,False,False,False,TOP_30,FULL,False
2019-09-09T00:00:00+00:00,2019-10-07T00:00:00+00:00,5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,False,False,True,False,False,False,TOP_30,FULL,False
2019-10-14T00:00:00+00:00,2019-12-02T00:00:00+00:00,8,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,,False,False,True,True,False,False,TOP_30,FULL,False
2019-12-09T00:00:00+00:00,2020-02-03T00:00:00+00:00,9,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,XEM-USDT,False,False,True,True,False,False,TOP_30,FULL,False
2020-02-10T00:00:00+00:00,2020-02-10T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-02-17T00:00:00+00:00,2020-03-16T00:00:00+00:00,5,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT,False,False,True,False,False,False,TOP_30,FULL,False
2020-03-23T00:00:00+00:00,2020-03-30T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-04-06T00:00:00+00:00,2020-04-13T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-04-20T00:00:00+00:00,2020-04-20T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-04-27T00:00:00+00:00,2020-05-04T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,ONE-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-05-11T00:00:00+00:00,2020-05-11T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-05-18T00:00:00+00:00,2020-06-08T00:00:00+00:00,4,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,VSYS-USDT;WIN-USDT;XEM-USDT,False,True,True,False,False,False,TOP_30,FULL,False
2020-06-15T00:00:00+00:00,2020-06-15T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-06-22T00:00:00+00:00,2020-06-22T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-06-29T00:00:00+00:00,2020-07-06T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-07-13T00:00:00+00:00,2020-07-13T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-07-20T00:00:00+00:00,2020-07-27T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-08-03T00:00:00+00:00,2020-08-10T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-08-17T00:00:00+00:00,2020-08-17T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;ETN-USDT;KPOL-USDT;MTV-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-08-24T00:00:00+00:00,2020-08-24T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-08-31T00:00:00+00:00,2020-09-21T00:00:00+00:00,4,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,True,False,False,False,TOP_30,FULL,False
2020-09-28T00:00:00+00:00,2020-09-28T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;CHR-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-10-05T00:00:00+00:00,2020-10-19T00:00:00+00:00,3,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-10-26T00:00:00+00:00,2020-11-02T00:00:00+00:00,2,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,False,True,False,False,False,False,TOP_30,FULL,False
2020-11-09T00:00:00+00:00,2020-11-09T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-11-16T00:00:00+00:00,2020-11-16T00:00:00+00:00,1,AVA-USDT;BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;DGB-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;SUKU-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-11-23T00:00:00+00:00,2020-11-23T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;COTI-USDT;DASH-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;SUKU-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-11-30T00:00:00+00:00,2020-11-30T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;DASH-USDT;ETC-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CRO-USDT;JST-USDT;ONE-USDT;STX-USDT;SUKU-USDT;VSYS-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-12-07T00:00:00+00:00,2020-12-07T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;COTI-USDT;DAG-USDT;DASH-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ARPA-USDT;BTT-USDT;CKB-USDT;CRO-USDT;JST-USDT;MLK-USDT;ONE-USDT;STX-USDT;UMA-USDT;WIN-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-12-14T00:00:00+00:00,2020-12-14T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;COTI-USDT;DASH-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ALEPH-USDT;ARPA-USDT;BTT-USDT;CKB-USDT;CRO-USDT;JST-USDT;MLK-USDT;ONE-USDT;STX-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-12-21T00:00:00+00:00,2020-12-21T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ALEPH-USDT;ARPA-USDT;BTT-USDT;CRO-USDT;MLK-USDT;ONE-USDT;STX-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2020-12-28T00:00:00+00:00,2020-12-28T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ALEPH-USDT;ARPA-USDT;MLK-USDT;NIM-USDT;ONE-USDT;STX-USDT;UOS-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-01-04T00:00:00+00:00,2021-01-04T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ALEPH-USDT;ALGO-USDT;KSM-USDT;MLK-USDT;ONE-USDT;STX-USDT;UOS-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-01-11T00:00:00+00:00,2021-01-11T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XDB-USDT;XLM-USDT,ALEPH-USDT;ALGO-USDT;CRO-USDT;MLK-USDT;STX-USDT;UOS-USDT;WAVES-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-01-18T00:00:00+00:00,2021-01-18T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XLM-USDT,CRO-USDT;FIL-USDT;MLK-USDT;STX-USDT;UOS-USDT;WAVES-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-01-25T00:00:00+00:00,2021-01-25T00:00:00+00:00,1,BCHSV-USDT;DASH-USDT;NEO-USDT;SNX-USDT;VET-USDT;XLM-USDT,FIL-USDT;MLK-USDT;STX-USDT;UOS-USDT;WAVES-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-02-01T00:00:00+00:00,2021-02-01T00:00:00+00:00,1,BCHSV-USDT;DASH-USDT;ETC-USDT;NEO-USDT;SNX-USDT;VET-USDT;XLM-USDT,CRO-USDT;FIL-USDT;SENSO-USDT;STX-USDT;UOS-USDT;WAVES-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-02-08T00:00:00+00:00,2021-02-08T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;DASH-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;VET-USDT;XLM-USDT,BTT-USDT;CRO-USDT;FIL-USDT;SENSO-USDT;STX-USDT;SUKU-USDT;UOS-USDT;WAVES-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-02-15T00:00:00+00:00,2021-02-15T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;DASH-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;DIA-USDT;FIL-USDT;NIM-USDT;SHR-USDT;STX-USDT;SUKU-USDT;UOS-USDT;WAVES-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-02-22T00:00:00+00:00,2021-02-22T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;DASH-USDT;DGB-USDT;KPOL-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;DIA-USDT;FIL-USDT;KSM-USDT;NIM-USDT;ROSE-USDT;SHR-USDT;SUKU-USDT;UOS-USDT;WAVES-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-03-01T00:00:00+00:00,2021-03-01T00:00:00+00:00,1,BCHSV-USDT;COMP-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;DIA-USDT;NIM-USDT;ONE-USDT;ROSE-USDT;SHR-USDT;SUKU-USDT;VELO-USDT;WAVES-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-03-08T00:00:00+00:00,2021-03-08T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;DGB-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;CRO-USDT;ONE-USDT;ROSE-USDT;SHR-USDT;STX-USDT;VELO-USDT;WAVES-USDT;XEM-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-03-15T00:00:00+00:00,2021-03-15T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;FIL-USDT;ONE-USDT;ROSE-USDT;SHR-USDT;STX-USDT;UOS-USDT;VELO-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-03-22T00:00:00+00:00,2021-03-22T00:00:00+00:00,1,BCHSV-USDT;COTI-USDT;DASH-USDT;NEO-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;FIL-USDT;ROSE-USDT;SHR-USDT;STX-USDT;UOS-USDT;VELO-USDT;YFI-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-03-29T00:00:00+00:00,2021-03-29T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;COTI-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,BTT-USDT;EWT-USDT;SHR-USDT;UOS-USDT;VELO-USDT;YFI-USDT;ZEC-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-04-05T00:00:00+00:00,2021-04-05T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;COTI-USDT;TEL-USDT;VET-USDT;XLM-USDT,API3-USDT;EWT-USDT;SHR-USDT;VELO-USDT;XEM-USDT;ZEC-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-04-12T00:00:00+00:00,2021-04-12T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;COTI-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,API3-USDT;EWT-USDT;ROSE-USDT;SHR-USDT;VELO-USDT;XEM-USDT;ZEC-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-04-19T00:00:00+00:00,2021-04-19T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,API3-USDT;CRO-USDT;HYDRA-USDT;ROSE-USDT;SHR-USDT;VELO-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-04-26T00:00:00+00:00,2021-04-26T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,API3-USDT;CRO-USDT;HYDRA-USDT;ROSE-USDT;SUSHI-USDT;VELO-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-05-03T00:00:00+00:00,2021-05-03T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;DASH-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,API3-USDT;CRO-USDT;EWT-USDT;HYDRA-USDT;SUSHI-USDT;VELO-USDT;XTZ-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-05-10T00:00:00+00:00,2021-05-10T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;DASH-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,CRO-USDT;EWT-USDT;KLV-USDT;KSM-USDT;SUSHI-USDT;VELO-USDT;XTZ-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-05-17T00:00:00+00:00,2021-05-17T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;DASH-USDT;ETC-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,KLV-USDT;KSM-USDT;ONE-USDT;SUSHI-USDT;VELO-USDT;WAVES-USDT;WIN-USDT;XTZ-USDT,True,True,False,False,False,False,TOP_30,FULL,False
2021-05-24T00:00:00+00:00,2021-05-24T00:00:00+00:00,1,1INCH-USDT;BCHSV-USDT;DASH-USDT;ETC-USDT;NEO-USDT;TEL-USDT;VET-USDT;XLM-USDT,GRT-USDT;KLV-USDT;KSM-USDT;ONE-USDT;SUSHI-USDT;WAVES-USDT;WIN-USDT;XTZ-USDT,True,True,False,False,False,False,TOP_30,FULL,False
