source_kind,source_name,source_commit,block_index,language,start_line,end_line,line_count,sha256,python_like,python_ast_valid,executable_score,accounting_score,executable_candidate,accounting_candidate
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,257,text,8539,8541,3,0637a52ffcf851c57d6d5f29f9d67c5d60c3febc0b6503c8b3e76e429ce9ae05,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,258,text,8572,8574,3,83ec18ca6e6d3c0b779d23c284f550952575ce2142098d6457ff7da562b42a59,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,259,text,8580,8582,3,2ca29e590c2461eb3195b3e6d367df5704a209428ed44086f48cb60b4d3d776a,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,260,text,8606,8608,3,551bf8f18e61a55a87eb7fdf56486f5fbd768c83d22e8b467addb3b6f31d823b,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,261,text,8627,8629,3,3172117a5a7fbf5a306ac604874e3837df2f2e1884baf0426fdd3c8bff819460,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,262,text,8635,8637,3,92c3e820a483760066d81b5704ba06e883cb55ddc7c223f8d27bfad788cd245b,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,263,text,8656,8658,3,df399b275763caa3884ffa926c546743f08cb6aa0e5845c562cf2a64db6e6343,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,264,text,8675,8676,2,47e44aeb9ef1e5fa12fb55db599565e1c5bcf473dec1d4457397113383013ef1,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,265,text,8703,8705,3,afec3b0eb993b750b471fd1765e304cedc6a72ad3621b5491e8b62bfce058092,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,266,text,8711,8713,3,f70067e86ba578e8c7bf1358c35654a42773cb127d6b64ca267749bf68914b0f,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,267,text,8731,8733,3,ee74169cd528a285ecc318c7f9fc9d893dccaa52b4d03c23a11581e540a60fa5,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,268,text,8739,8741,3,c72955bf0b849a58e635ef34e00ca6ef79b9da23dd4d66b6d39bcbe0748d0b57,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,269,text,8758,8760,3,de7b9fd11a21c9dcdb2087d0122fd5fc720b1621c967f0b6ed0142919ec837a6,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,270,text,8766,8768,3,b2b4aa0ef33635ad239cafe9d6cdd637b0bb66bcf7dc1fd2f4a1f3be845cd180,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,271,text,8786,8788,3,8947c80b76ee4d192e3664a2a2e5de26df1553b9628a18ea573fce3de38414bf,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,272,text,8794,8796,3,03966f54decc0260c689331b598ad371916b16b40c33a1800cb32b853fe57497,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,273,text,8812,8813,2,4f1126eb6bc723759a67a000e7d7129f7c1fadfbb8ef719d7eed34724f0fc1ad,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,274,text,8830,8831,2,126d8caf099051a4f05ce4025e6abb31025edc6fa2dc03bd49227605fb5a544e,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,275,text,8851,8853,3,cdf6734b7cbb226df7c8585825483e36a82326b1aca2e0136d8fa31d8e213dae,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,276,text,8859,8861,3,6e261b074bf267e080e477196da6bf06ee5db1fb8d86dca8ed1c46487900c3c3,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,277,text,8883,8885,3,5ea4cfb0c42d62965ddeed5494ae562f58d11dc430dd9b30cb9728ba53eb09f4,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,278,text,8891,8893,3,114f036c63926c2216dea3a6efc8b5df5a4d411896c29c7fb8b9ba326945dc1f,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,279,text,8913,8915,3,8797985144c3312bf718e33d40990b167247ec00788c2a74673300c02325330f,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,280,text,8921,8923,3,77e3774a99d3936c7e8c1c0cfb0f9a838d0a8b0a81627a1395e3db78038dcca4,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,281,text,8945,8947,3,79a64db642aff2efe1c3c049ed600b07cbb2b648a9514b1c66020286502c2c28,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,282,text,8953,8955,3,f34dcc01824c64a2921d66020a02ac963148351f25ca9a5cc48e412813ebe4d9,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,283,text,8975,8977,3,c1e5d7f8c19ce315bf169e41498366b6906192b5fc19553bc9dbad4b76872490,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,284,text,8983,8985,3,3ae7821c806527cae72a45e6404b286d5f6e305b00b85fbd4a67876f654a58fe,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,285,text,8994,9158,165,1a2111ce162de76888561a578a22ab6d028f8b1b1c5e367f39e6d3aaf8e2f13e,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,286,text,9164,9209,46,3e6ab59555065c4ce1c3014fb6a7b41f69d5430c78e97ae9885266e72f9893f8,False,False,3,3,False,True
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,287,text,9215,9266,52,5b568c57c9789419866a92fd77b396c10619d20efb7e9e173327d9382fe50aa4,False,False,2,4,False,True
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,288,text,9272,9335,64,e02cd431d49a463876ea1b21443a78ed612502e47df8861d7f5dad1003c356d2,False,False,1,2,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,289,text,9341,9434,94,f1a25aa718df5c427dcd478ac122c2e707fdf657ad6a5576d24a87662e78289c,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,290,text,9440,9451,12,0869b416ba28173dbc52bc9de7eee6e52076a673d02750e48e868731deedab7d,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,291,text,9457,9525,69,4508a8532d1964a51db8aa6b54db7616a13301f9a80fcef8c68cb8e2e432114e,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,292,text,9531,9573,43,8535e2c886957fe91efd14cbd41227014e35166535414650b05ab40c26657999,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,293,text,9579,9605,27,77a60246b6b61aeaa61673a3d1cbdd366fe4915e761bba5212a8e52334c35a58,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,294,text,9611,9727,117,752b6e4d3e0a1acedfa93a04ba50a380b7e495b9e88ef5a45451377c95d8e9c4,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,295,text,9733,9796,64,f6b9b031cb6e98919f0105db6adf4528f9f2b4758b38b6b4c6f0884965d08d74,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,296,text,9802,9807,6,7b22d7534a04c6edf1f7e39d97e9274bb82f50b95340deb8541b94828ba4dbc8,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,297,text,9813,9824,12,7d6a8e27cc1422891d5a0db166be4d30c6381e019c6bf7b2f7208f083f7a68df,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,298,text,9830,9841,12,7ae20c7b8f193cad3b4364a47d287d96ef53f028f6560022213daa36952dfc2d,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,299,text,9847,9860,14,7b6e4ad5f8f9a385e808d118c69ed9f16d647ae6b3e47d256325036094794a17,False,False,1,2,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,300,text,9866,10003,138,6666beffbfeaa5844ca84e3a0ef6f8b34a874076c5a213220f3c8586c302cc8b,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,301,text,10009,10060,52,e674f99f839586fb766c51572566b37d4af91f7db8d3c7230af21e3676b9c5f9,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,302,text,10066,10224,159,6366174e77a53a52d78454228a401c61daa334d02c0dbddf087835da73878118,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,303,text,10230,10418,189,252177a7f6cbd0c8a96319a080d59ad435fd107bc50e85c3200a5057e2b3e29d,False,False,3,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,304,text,10424,10582,159,66d94c2237690c035d86b27837897488c909f8cbf39b6bacbbee2393b641503d,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,305,text,10588,10803,216,590c424f759a1d5bdb42a0a7f57bc4d0a0d20ffe7b217484e4831c24ad109be6,False,False,3,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,306,text,10809,10893,85,726615054ba9b882f9ec45ea31e219574affcbabbc857095e5f54a2f81b9e8e6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,307,text,10899,10949,51,612bb46b7b2a9e03b827cbccd49b48288e41b72466c621799f95f98ecb267887,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,308,text,10955,11029,75,e9dad463505e1ef371286a06ac42edf4d71595375f40611951416dc47b8a41df,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,309,text,11035,11158,124,c4878567768ab6b3c90e50b57075bd862527ce2a020751ef51069d63c416ef64,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,310,text,11164,11194,31,d3ad6ebb22bd909bdcbdd5eeb54c7605f4b3c7ce10d560b9ac7b0450bed0d425,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,311,text,11200,11205,6,cebbb2ba9ff8e79071f9dde293ef9dea94b85ddef34ecc468f4f14049a9175e0,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,312,text,11211,11276,66,eaa87bdf189a0efb7d96526ef7ffa33676b736556b0730ba5b95b43b09e56d36,False,False,2,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,313,text,11282,11299,18,9b253a2e3b3b5d16033bc4cc1e74499e6ffb8fab21789d08b40eeb561f6d71d4,False,False,1,2,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,314,text,11305,11330,26,af78672f3f2a49c26feb4d1efa5d6979f9261701196acf6ae7e1dc42ebbd8740,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,315,text,11336,11353,18,c3d905f30410c56eadef9b623e3f4e83b32ae641e04949807ab81272603d8673,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,316,text,11359,11372,14,4054b087ef181189aa5a954dac1999930f9e6b8290aff6cab70137be383fe3b2,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,317,text,11378,11387,10,aa8900f6ed1035c803af2f0ba2694d1362df6c89d610a75391a9c76e2493289e,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,318,text,11393,11447,55,9c665f6f3c676348576721bc882ce292f74266f8dc87be4e5f631f2c4124bcec,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,319,text,11453,11458,6,14c221ff28c97e02d850a8bf8c81a7f100cde112f215d7ad130366455d819613,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,320,text,11464,11477,14,aaa787480d1cf5e1184ab44efb16a5c0dd7239b7826aaf183db21ce92c8eb49b,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,321,text,11483,11503,21,eaee31a6d06c6c5382ec6e7d10eed43994f26d8eed2dc07baa7e3ce2fc259b11,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,322,text,11509,11514,6,685c14119959feea001b48f7aacca28fc336a11249450d41698505af09ae8551,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,323,text,11520,11525,6,20f7df16017fd6b21c36f972f4a7979c0a50fb696cc7eab42c3631c839e99d5b,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,324,text,11531,11546,16,abfc3c1b23e9f77cfcbe4e72f61f8ab082d75578166a9b3cf157e06da378cb80,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,325,text,11552,11593,42,26afe0150bd7a696c2ffa3fc0b349e2e15167cc1d94f088a4d06a33a12a9cf8d,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,326,text,11599,11610,12,9c2cc7d58e3821fda6e36f398e7f079db865b567b440e8d4e53ed5594dfce38b,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,327,text,11616,11627,12,62de0da495b07553f60e57e3b53b04008b6dab64d41d264b5dd61c661925e142,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,328,text,11633,11647,15,f68e7a2c0c7193e5a0aeb617b0cae2d9799b1c25022c5ce473daea8c398f6d3e,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,329,text,11653,11664,12,edcd064a8b71f66787b15f956e82f6fa7e04da96861b3bd244b944a57f9cf8af,False,False,1,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,330,text,11670,11864,195,5c853b94aa95848286b75cafdc0c6c107d3dfdef6611190313422522b866f922,False,False,5,1,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,1,text,10,21,12,c7f80ff2c893b469063187b0a6b20f6f292ed3841f83582c9f5dffae721ebc7a,False,False,0,0,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,2,text,29,134,106,e2f40b5142ad6d693db64b8c6d3b585fe68de801c8e2d92926b08574bbf26269,False,False,3,0,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,3,text,142,1226,1085,e782d5fc341411075f79235f03843389b17001e85f2ccc208df49d9351bb6a69,False,False,5,2,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,4,text,1234,1289,56,a17d58a8691a0a3deb09aa31fb5a79cd45ad6b974349ecaefec91bf3a2553e98,False,False,3,1,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,5,text,1297,1329,33,c9b82c57e236e37e5a807bcff0585692c4d580f7152b27b887d5a0dca0999c7a,False,False,1,2,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,6,text,1337,1338,2,35a13e81a86f11d85f4395449e359446419b3c5c3346dc2c3f9682c089c9a6a2,False,False,0,0,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,7,text,1346,1347,2,076c7b4fa2b2ab51587e2455b77ad2a360627eba8e65b56007c6b44514ae21dc,False,False,1,0,False,False
LOCAL_FILE,BF01_DEBUG_BUNDLE_FOR_CHATGPT.md,,8,text,1355,1367,13,fe29df213cf850582243c697022bd950b595b6d354b852f650e88e98be087b29,False,False,0,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,1,text,65,73,9,d7e451db6858e2a8dbae4d1fcc6ad0d483802a61a3f1b585165776d2c7070843,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,2,text,81,89,9,7d13a9dcfc0c7bb3b592d94c3d0f3955668497782de3b63c95efb621581b9fca,False,False,2,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,3,text,97,105,9,60056e86c5ce48051eadb5b554d6ec697e0c7878810ef69d196d77a2da66bdd4,False,False,2,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,4,text,113,121,9,0368e74916d8c6a8f29189299696b33b0826311d18c91c9666278e2d4f484647,False,False,2,1,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,5,text,129,137,9,3a260b77161be34478083c6669775ad405d724c7d571b0e00847212196d4908a,False,False,1,1,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,6,text,145,153,9,c6e08f16ffb2c2cf5f5338c0c326488a03f68521fd99c498700d9a422970f110,False,False,1,1,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,7,text,161,169,9,f37e24cae2059c34dc0b39be2ca694f4415d80cc6a5327811fd064b375c2f0ab,False,False,1,1,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,8,text,177,185,9,16e634407fc7d36924727b8c8a40b0a13a51469f6edd03b6431c65f841a234b0,False,False,0,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,9,text,193,201,9,426a1af59680e13ca0ea3398774791cec9d56e77e39c16795f56dabcd176e685,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,10,text,209,217,9,73c424868427478913b56fa2c0f67a9004c5253b8ccd82c6b88936b875a82a2c,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,11,text,225,233,9,120fc9a3893af72abfe61e2146f054b4e648217e1f51a5f05a1295710e6b3d99,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,12,text,241,249,9,5d7c3e7dece2e44bb0b2ac8d92f46ec14da75451526cb2fdc059076219ecb17e,False,False,1,1,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,13,text,257,265,9,6b6033b62c24a07206d7009e1dc5f0dfe06ce45b6e10b15ab61d0c4ee7363fde,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,14,text,273,281,9,96f220f1b1170fe5f92a2103d1f6c600616a830d7a502c84fcc873ce6aa74b37,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,15,text,289,297,9,981115dfc28e2a113f3243323ee2f6f9fbb6e15f3342f5d2d423d8f4321fc1fc,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,16,text,305,313,9,faab43e302d3252d76dbeb947e9534557d4fa0c71e858b0cabb953b8918c87ef,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,17,text,321,329,9,b871b50e4aa54c4b66cca72ac1c01270bfdf45467c83fa275691b257561add31,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,18,text,337,345,9,ff30deb371375132f8a3832ff811734393c42f70044686f4d0f130caec721584,False,False,0,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,19,text,353,361,9,06322070bc986e6c1ec90c7dde1f6a3ccd61673d790d7c10601ef8dccfd0d757,False,False,1,2,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,20,text,369,377,9,e68322dc4f577972847adb0856698c7d1a35289530dbf8a2297bb1434b0f1c6d,False,False,0,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,21,text,385,393,9,7aabc0797d836cd2b775fce2f4aafd32980d78d2a817d8649de45a8d7c08d7e0,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,22,text,401,409,9,7aabc0797d836cd2b775fce2f4aafd32980d78d2a817d8649de45a8d7c08d7e0,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,23,text,417,425,9,f78b3c9aa7aa124a6840db0a3b9d99a9f9b67896d9098c419749112ac9e5eec3,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,24,text,433,441,9,f78b3c9aa7aa124a6840db0a3b9d99a9f9b67896d9098c419749112ac9e5eec3,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,25,text,449,457,9,41064dc1cc9ca64ed35f989aa9eb3956612abfe2a9f953f2b02cb1c162140097,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,26,text,465,473,9,f085f88c3ecb34663309bbe725a94825749b8881eeaa56fa4ceef47079dd0fda,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,27,text,481,489,9,2009f5084d553add19efead9f548e4d9ce41328d3fdfee0fcdc77cd578b2ff34,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,28,text,497,505,9,c90a2453000503c64acc4c7c6cc052e7a1fee07b44cfd33261cc278449ea76e3,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,29,text,513,521,9,13a03678172a60503a4b4b2f7ad56ca4ca1d695a4a15e3319e86d78c776bb7a8,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,30,text,529,537,9,c0958fa3f0f17f1158068041d81bbe01fac5dd565910203ae0458a891df77f4a,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,31,text,545,553,9,557c64c9114759f6949eef31d561b87b39328167724f847a98bb7c7dc2a85b63,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,32,text,561,569,9,15384e5011eb55417ca7925738c356f7c3495a8f9ac5422551631a0818f7fff7,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,33,text,577,585,9,3093b10b71edcf2579ec4e93bc8a37838598503e4185346b6326eca1df9a33d7,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,34,text,593,601,9,b0520bf68857ff10f98f4c6862898ccd680b568a5f015060bf445ede6d4e02ce,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,35,text,609,617,9,4692cf78d62536d588dde0afa402cab53b002c5a28bca03cd05aba7c78fcc0e1,False,False,0,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,36,text,625,633,9,ecb807ebe5642b8dc2d87a7e12527a07c6c7d560ec43344547d4dfaa381cc3ea,False,False,1,0,False,False
GIT_HISTORY,BF02_EXECUTION_SOURCE_MAP_FOR_CHATGPT.md,d48cfb1df34a183804e1aa9314625c361e8f981b,37,text,641,649,9,4bd6b7b26f59f328d53c63f191b87eab8ffe1c17a0dc2bf162a09777eea7b907,False,False,1,0,False,False
