asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol,pit_selected
link,LINK,2022-11-13 00:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-14 00:00:00+00:00,6027472435.65203,2022-11-14 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2022-11-20 00:00:00+00:00,2022-11-20 00:00:00+00:00,2022-11-21 00:00:00+00:00,312148570627.2465,2022-11-21 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-11-20 00:00:00+00:00,2022-11-20 00:00:00+00:00,2022-11-21 00:00:00+00:00,137348810056.51363,2022-11-21 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-11-20 00:00:00+00:00,2022-11-20 00:00:00+00:00,2022-11-21 00:00:00+00:00,5757454889.98945,2022-11-21 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2022-11-27 00:00:00+00:00,2022-11-27 00:00:00+00:00,2022-11-28 00:00:00+00:00,315875880963.40686,2022-11-28 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-11-27 00:00:00+00:00,2022-11-27 00:00:00+00:00,2022-11-28 00:00:00+00:00,144249485277.48773,2022-11-28 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-11-27 00:00:00+00:00,2022-11-27 00:00:00+00:00,2022-11-28 00:00:00+00:00,6920828568.72312,2022-11-28 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2022-12-04 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022-12-05 00:00:00+00:00,329155312451.6082,2022-12-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-12-04 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022-12-05 00:00:00+00:00,154277160079.7796,2022-12-05 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-12-04 00:00:00+00:00,2022-12-04 00:00:00+00:00,2022-12-05 00:00:00+00:00,7436724634.3438,2022-12-05 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2022-12-11 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022-12-12 00:00:00+00:00,328744079344.8782,2022-12-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-12-11 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022-12-12 00:00:00+00:00,152231868108.20074,2022-12-12 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-12-11 00:00:00+00:00,2022-12-11 00:00:00+00:00,2022-12-12 00:00:00+00:00,6707074636.38663,2022-12-12 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2022-12-18 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022-12-19 00:00:00+00:00,322729554932.29346,2022-12-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-12-18 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022-12-19 00:00:00+00:00,143112266650.2884,2022-12-19 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-12-18 00:00:00+00:00,2022-12-18 00:00:00+00:00,2022-12-19 00:00:00+00:00,5983563642.73803,2022-12-19 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2022-12-25 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022-12-26 00:00:00+00:00,323763179790.4042,2022-12-26 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-12-25 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022-12-26 00:00:00+00:00,146776808441.97678,2022-12-26 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-12-25 00:00:00+00:00,2022-12-25 00:00:00+00:00,2022-12-26 00:00:00+00:00,5986885494.41254,2022-12-26 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,319672567829.92584,2023-01-02 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,144635534176.36087,2023-01-02 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,5620005702.18591,2023-01-02 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,328499715753.267,2023-01-09 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,154834843478.67236,2023-01-09 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-01-08 00:00:00+00:00,2023-01-08 00:00:00+00:00,2023-01-09 00:00:00+00:00,5923580452.04849,2023-01-09 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,402142059538.9224,2023-01-16 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,187091767585.56708,2023-01-16 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-01-15 00:00:00+00:00,2023-01-15 00:00:00+00:00,2023-01-16 00:00:00+00:00,6688310381.84133,2023-01-16 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,437735066276.4035,2023-01-23 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,196240874022.45435,2023-01-23 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-01-22 00:00:00+00:00,2023-01-22 00:00:00+00:00,2023-01-23 00:00:00+00:00,6980272965.14519,2023-01-23 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,458299678267.78876,2023-01-30 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,198410913779.34244,2023-01-30 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-01-29 00:00:00+00:00,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,7388555677.37502,2023-01-30 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,442673043515.76447,2023-02-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,196573733122.0042,2023-02-06 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-02-05 00:00:00+00:00,2023-02-05 00:00:00+00:00,2023-02-06 00:00:00+00:00,6988125379.11879,2023-02-06 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,419964034322.3953,2023-02-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,182421319275.83234,2023-02-13 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-02-12 00:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,6808927475.54116,2023-02-13 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,470190985337.33563,2023-02-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,202817955576.06287,2023-02-20 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-02-19 00:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,7975216075.97401,2023-02-20 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,454425911741.4522,2023-02-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,197666090417.64838,2023-02-27 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-02-26 00:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,7485148716.91603,2023-02-27 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,432912254426.86676,2023-03-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,188385300743.31204,2023-03-06 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-03-05 00:00:00+00:00,2023-03-05 00:00:00+00:00,2023-03-06 00:00:00+00:00,6937881766.29583,2023-03-06 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,426221507105.4308,2023-03-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,191114704252.1841,2023-03-13 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-03-12 00:00:00+00:00,2023-03-12 00:00:00+00:00,2023-03-13 00:00:00+00:00,6582010335.9055,2023-03-13 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,544602429934.9583,2023-03-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,217034967814.9556,2023-03-20 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-03-19 00:00:00+00:00,2023-03-19 00:00:00+00:00,2023-03-20 00:00:00+00:00,7147780496.28078,2023-03-20 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,542169657055.99835,2023-03-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,214234691791.5515,2023-03-27 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-03-26 00:00:00+00:00,2023-03-26 00:00:00+00:00,2023-03-27 00:00:00+00:00,7273586164.5084,2023-03-27 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,544524713657.57355,2023-04-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,216177406933.90988,2023-04-03 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-04-02 00:00:00+00:00,2023-04-02 00:00:00+00:00,2023-04-03 00:00:00+00:00,7249765660.50632,2023-04-03 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,548492793650.61993,2023-04-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,224159691911.4554,2023-04-10 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-04-09 00:00:00+00:00,2023-04-09 00:00:00+00:00,2023-04-10 00:00:00+00:00,7213575140.20172,2023-04-10 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,586498169368.5076,2023-04-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,255248199146.17813,2023-04-17 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-04-16 00:00:00+00:00,2023-04-16 00:00:00+00:00,2023-04-17 00:00:00+00:00,8132580834.67817,2023-04-17 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,534277114846.29254,2023-04-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,224308503703.04315,2023-04-24 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-04-23 00:00:00+00:00,2023-04-23 00:00:00+00:00,2023-04-24 00:00:00+00:00,7080611908.83853,2023-04-24 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,568466684139.1699,2023-05-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,227016335265.8526,2023-05-01 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-04-30 00:00:00+00:00,2023-04-30 00:00:00+00:00,2023-05-01 00:00:00+00:00,7059234659.61938,2023-05-01 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,557024258369.1561,2023-05-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,228678322627.42426,2023-05-08 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-05-07 00:00:00+00:00,2023-05-07 00:00:00+00:00,2023-05-08 00:00:00+00:00,6950435920.65622,2023-05-08 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,521501767636.86115,2023-05-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,216520217840.60397,2023-05-15 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-05-14 00:00:00+00:00,2023-05-14 00:00:00+00:00,2023-05-15 00:00:00+00:00,6541820014.14668,2023-05-15 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,518939805773.3577,2023-05-22 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,217271746152.6438,2023-05-22 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,2023-05-22 00:00:00+00:00,6435731181.07995,2023-05-22 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,544713631696.419,2023-05-29 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,229849137198.93878,2023-05-29 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,6639663578.1893,2023-05-29 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,526679506782.1844,2023-06-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,227545330604.34442,2023-06-05 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6469599253.73115,2023-06-05 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,502582898459.831,2023-06-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,210645679899.25504,2023-06-12 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5165031121.60215,2023-06-12 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,511424654895.8779,2023-06-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,206832440052.9236,2023-06-19 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,5160125474.6679,2023-06-19 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,591433552695.0343,2023-06-26 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,228439884141.67773,2023-06-26 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,6144255532.36919,2023-06-26 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,594086124744.982,2023-07-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,232741811436.1607,2023-07-03 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,6528763407.82602,2023-07-03 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-07-09 00:00:00+00:00,2023-07-09 00:00:00+00:00,2023-07-10 00:00:00+00:00,585923377405.3177,2023-07-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-07-09 00:00:00+00:00,2023-07-09 00:00:00+00:00,2023-07-10 00:00:00+00:00,223954124896.514,2023-07-10 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-07-09 00:00:00+00:00,2023-07-09 00:00:00+00:00,2023-07-10 00:00:00+00:00,6143394900.05451,2023-07-10 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2023-07-16 00:00:00+00:00,2023-07-16 00:00:00+00:00,2023-07-17 00:00:00+00:00,587790692134.4521,2023-07-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-07-16 00:00:00+00:00,2023-07-16 00:00:00+00:00,2023-07-17 00:00:00+00:00,231393974002.21155,2023-07-17 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-07-16 00:00:00+00:00,2023-07-16 00:00:00+00:00,2023-07-17 00:00:00+00:00,6615660357.62185,2023-07-17 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2023-07-23 00:00:00+00:00,2023-07-23 00:00:00+00:00,2023-07-24 00:00:00+00:00,584412592865.5507,2023-07-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-07-23 00:00:00+00:00,2023-07-23 00:00:00+00:00,2023-07-24 00:00:00+00:00,226990024193.7453,2023-07-24 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-07-23 00:00:00+00:00,2023-07-23 00:00:00+00:00,2023-07-24 00:00:00+00:00,7893889997.48395,2023-07-24 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,568974872634.1339,2023-07-31 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,223796689527.53195,2023-07-31 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-07-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,7549863446.21215,2023-07-31 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2023-08-06 00:00:00+00:00,2023-08-06 00:00:00+00:00,2023-08-07 00:00:00+00:00,564984423123.5125,2023-08-07 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-08-06 00:00:00+00:00,2023-08-06 00:00:00+00:00,2023-08-07 00:00:00+00:00,219640473195.12836,2023-08-07 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-08-06 00:00:00+00:00,2023-08-06 00:00:00+00:00,2023-08-07 00:00:00+00:00,7098233298.57715,2023-08-07 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-08-13 00:00:00+00:00,2023-08-13 00:00:00+00:00,2023-08-14 00:00:00+00:00,569800385426.1592,2023-08-14 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-08-13 00:00:00+00:00,2023-08-13 00:00:00+00:00,2023-08-14 00:00:00+00:00,221085140671.86798,2023-08-14 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-08-13 00:00:00+00:00,2023-08-13 00:00:00+00:00,2023-08-14 00:00:00+00:00,7365403385.96918,2023-08-14 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-08-20 00:00:00+00:00,2023-08-20 00:00:00+00:00,2023-08-21 00:00:00+00:00,509478386019.2887,2023-08-21 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-08-20 00:00:00+00:00,2023-08-20 00:00:00+00:00,2023-08-21 00:00:00+00:00,202397927330.03745,2023-08-21 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-08-20 00:00:00+00:00,2023-08-20 00:00:00+00:00,2023-08-21 00:00:00+00:00,6211669754.46399,2023-08-21 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-08-27 00:00:00+00:00,2023-08-27 00:00:00+00:00,2023-08-28 00:00:00+00:00,507883827671.5995,2023-08-28 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-08-27 00:00:00+00:00,2023-08-27 00:00:00+00:00,2023-08-28 00:00:00+00:00,199174568417.68713,2023-08-28 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-08-27 00:00:00+00:00,2023-08-27 00:00:00+00:00,2023-08-28 00:00:00+00:00,6021744829.21177,2023-08-28 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-09-03 00:00:00+00:00,2023-09-03 00:00:00+00:00,2023-09-04 00:00:00+00:00,505636660531.69305,2023-09-04 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-09-03 00:00:00+00:00,2023-09-03 00:00:00+00:00,2023-09-04 00:00:00+00:00,196627029264.7671,2023-09-04 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-09-03 00:00:00+00:00,2023-09-03 00:00:00+00:00,2023-09-04 00:00:00+00:00,6029534397.24224,2023-09-04 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,2023-09-11 00:00:00+00:00,503242767131.77893,2023-09-11 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,2023-09-11 00:00:00+00:00,194452705420.86594,2023-09-11 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-09-10 00:00:00+00:00,2023-09-10 00:00:00+00:00,2023-09-11 00:00:00+00:00,6016606230.25986,2023-09-11 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-09-17 00:00:00+00:00,2023-09-17 00:00:00+00:00,2023-09-18 00:00:00+00:00,516496770733.7661,2023-09-18 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-09-17 00:00:00+00:00,2023-09-17 00:00:00+00:00,2023-09-18 00:00:00+00:00,194839363621.79993,2023-09-18 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-09-17 00:00:00+00:00,2023-09-17 00:00:00+00:00,2023-09-18 00:00:00+00:00,6134683178.77693,2023-09-18 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-09-24 00:00:00+00:00,2023-09-24 00:00:00+00:00,2023-09-25 00:00:00+00:00,512457226998.516,2023-09-25 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-09-24 00:00:00+00:00,2023-09-24 00:00:00+00:00,2023-09-25 00:00:00+00:00,190119910487.4617,2023-09-25 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-09-24 00:00:00+00:00,2023-09-24 00:00:00+00:00,2023-09-25 00:00:00+00:00,6983769913.80028,2023-09-25 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,545063625648.50116,2023-10-02 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,208205738286.41818,2023-10-02 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-10-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023-10-02 00:00:00+00:00,8061104096.14762,2023-10-02 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-10-08 00:00:00+00:00,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,544981306054.7192,2023-10-09 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-10-08 00:00:00+00:00,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,196369560847.40662,2023-10-09 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-10-08 00:00:00+00:00,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,7685536864.99075,2023-10-09 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,2023-10-16 00:00:00+00:00,529442998597.06866,2023-10-16 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,2023-10-16 00:00:00+00:00,187163539843.90665,2023-10-16 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,2023-10-16 00:00:00+00:00,7420345882.99855,2023-10-16 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2023-10-22 00:00:00+00:00,2023-10-22 00:00:00+00:00,2023-10-23 00:00:00+00:00,585327499000.0365,2023-10-23 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2023-10-22 00:00:00+00:00,2023-10-22 00:00:00+00:00,2023-10-23 00:00:00+00:00,200014370740.0251,2023-10-23 00:00:00+00:00,2,True,True,True,True,True
